station,valid,metar
EGKK,2024-08-15 11:50,EGKK 151150Z 21010KT 9999 BKN024 21/15 Q1015
EGKK,2024-08-15 12:20,EGKK 151220Z 21013KT 180V240 9999 BKN022 20/15 Q1015
EGKK,2024-08-15 12:50,EGKK 151250Z 22013KT 180V250 9999 BKN019 20/15 Q1015
EGKK,2024-08-15 13:20,EGKK 151320Z 21012KT 9999 BKN014 19/16 Q1015
EGKK,2024-08-15 13:50,EGKK 151350Z 21010KT 170V240 9999 BKN014 19/16 Q1015
EGKK,2024-08-15 14:20,EGKK 151420Z 20011KT 170V230 9999 BKN014 20/16 Q1015
EGKK,2024-08-15 14:50,EGKK 151450Z 21011KT 170V240 9999 BKN013 20/17 Q1015
EGKK,2024-08-15 15:20,EGKK 151520Z 21011G21KT 180V240 8000 -DZRA BKN012 19/17 Q1015
EGKK,2024-08-15 15:50,EGKK 151550Z 21010KT 170V230 9999 BKN009 19/17 Q1014
EGKK,2024-08-15 16:20,EGKK 151620Z 21011KT 7000 -DZ BKN007 19/17 Q1014
EGKK,2024-08-15 16:50,EGKK 151650Z 21009G19KT 160V250 6000 -DZ BKN006 18/18 Q1014
EGKK,2024-08-15 17:20,EGKK 151720Z 21013KT 6000 -DZ BKN006 18/17 Q1014
EGKK,2024-08-15 17:50,EGKK 151750Z 22012KT 6000 BKN006 18/18 Q1014
EGKK,2024-08-15 18:20,EGKK 151820Z 22011KT 4800 -DZ BKN005 19/18 Q1014
EGKK,2024-08-15 18:50,EGKK 151850Z 22011KT 9000 -DZ BKN006 19/18 Q1014
EGKK,2024-08-15 19:20,EGKK 151920Z 22011KT 6000 BKN006 19/18 Q1014
EGKK,2024-08-15 19:50,EGKK 151950Z 22010KT 6000 BKN006 19/18 Q1014
EGKK,2024-08-15 20:20,EGKK 152020Z 23011KT 9999 BKN005 19/18 Q1014
EGKK,2024-08-15 20:50,EGKK 152050Z 22010KT 9999 BKN006 19/18 Q1014
EGKK,2024-08-15 21:20,EGKK 152120Z 22011KT 8000 BKN006 19/18 Q1014
EGKK,2024-08-15 21:50,EGKK 152150Z 22009KT 6000 -DZ BKN005 19/18 Q1014
EGKK,2024-08-15 22:20,EGKK 152220Z 22008KT 5000 DZ BKN005 19/18 Q1014
EGKK,2024-08-15 22:50,EGKK 152250Z 22008KT 9000 BKN005 19/18 Q1014 REDZ
EGKK,2024-08-15 23:20,EGKK 152320Z 23009KT 5000 DZ BKN006 19/18 Q1014
EGKK,2024-08-15 23:50,EGKK 152350Z 23006KT 200V270 4000 -RADZ BKN005 19/18 Q1014 RERA REDZ
EGKK,2024-08-16 00:20,EGKK 160020Z 23004KT 5000 -RA BKN005 19/18 Q1014
EGKK,2024-08-16 00:50,EGKK 160050Z 22005KT 9999 FEW005 SCT015 19/18 Q1014
EGKK,2024-08-16 01:20,EGKK 160120Z 23006KT 9999 SCT007 SCT017 19/18 Q1014
EGKK,2024-08-16 01:50,EGKK 160150Z 24006KT 9999 -RA SCT008 BKN012 19/18 Q1014
EGKK,2024-08-16 02:20,EGKK 160220Z 24005KT 9999 -RA SCT011 BKN026 19/18 Q1014
EGKK,2024-08-16 02:50,EGKK 160250Z 24004KT 9999 SCT010 BKN018 18/18 Q1014
EGKK,2024-08-16 03:20,EGKK 160320Z 30006KT 9999 -RA FEW009 BKN014 18/18 Q1014
EGKK,2024-08-16 03:50,EGKK 160350Z 28006KT 9999 -RA FEW008 BKN017 18/17 Q1014
EGKK,2024-08-16 04:20,EGKK 160420Z 33010KT 7000 -RA SCT006 BKN018 17/17 Q1014
EGKK,2024-08-16 04:50,EGKK 160450Z 32005KT 9999 FEW012 BKN031 17/16 Q1014
EGKK,2024-08-16 05:20,EGKK 160520Z 31006KT 280V340 9999 SCT011 BKN031 17/16 Q1015
EGKK,2024-08-16 05:50,EGKK 160550Z 30006KT 9999 FEW006 BKN011 16/16 Q1015
EGKK,2024-08-16 06:20,EGKK 160620Z 30006KT 9999 BKN010 16/15 Q1015
EGKK,2024-08-16 06:50,EGKK 160650Z 31007KT 9999 BKN010 16/15 Q1015
EGKK,2024-08-16 07:20,EGKK 160720Z 34006KT 300V360 9999 BKN010 17/15 Q1016
EGKK,2024-08-16 07:50,EGKK 160750Z 32006KT 280V360 9999 BKN009 16/15 Q1016
EGKK,2024-08-16 08:20,EGKK 160820Z 32007KT 270V040 9999 BKN010 17/15 Q1016
EGKK,2024-08-16 08:50,EGKK 160850Z 34006KT 310V030 9999 BKN011 17/15 Q1016
EGKK,2024-08-16 09:20,EGKK 160920Z 33006KT 250V040 9999 SCT013 18/14 Q1016
EGKK,2024-08-16 09:50,EGKK 160950Z VRB04KT 9999 SCT014 19/14 Q1016
EGKK,2024-08-16 10:20,EGKK 161020Z 04003KT 360V140 9999 FEW017 SCT032 19/14 Q1016
EGKK,2024-08-16 10:50,EGKK 161050Z VRB02KT 9999 SCT021 20/15 Q1016
EGKK,2024-08-16 11:20,EGKK 161120Z VRB03KT 9999 SCT027 20/14 Q1016
EGKK,2024-08-16 11:50,EGKK 161150Z VRB02KT 9999 SCT029 21/14 Q1016
EGKK,2024-08-16 12:20,EGKK 161220Z VRB02KT 9999 FEW030 21/13 Q1015
EGKK,2024-08-16 12:50,EGKK 161250Z 26005KT 210V360 9999 FEW033 22/14 Q1015
EGKK,2024-08-16 13:20,EGKK 161320Z 25005KT 180V310 9999 SCT036 23/14 Q1015
EGKK,2024-08-16 13:50,EGKK 161350Z 25004KT 190V360 9999 SCT035 23/13 Q1015
EGKK,2024-08-16 14:20,EGKK 161420Z 25005KT 200V300 9999 FEW041 23/14 Q1015
EGKK,2024-08-16 14:50,EGKK 161450Z 22005KT 120V290 9999 FEW042 23/13 Q1015
EGKK,2024-08-16 15:20,EGKK 161520Z VRB02KT 9999 FEW044 24/13 Q1014
EGKK,2024-08-16 15:50,EGKK 161550Z VRB04KT 9999 SCT043 24/13 Q1014
EGKK,2024-08-16 16:20,EGKK 161620Z 25005KT 210V300 9999 FEW048 24/12 Q1014
EGKK,2024-08-16 16:50,EGKK 161650Z 22008KT 180V250 9999 FEW048 23/15 Q1014
EGKK,2024-08-16 17:20,EGKK 161720Z 21007KT 170V230 9999 SCT041 23/15 Q1013
EGKK,2024-08-16 17:50,EGKK 161750Z 21007KT 180V250 9999 FEW034 22/14 Q1013
EGKK,2024-08-16 18:20,EGKK 161820Z 21006KT CAVOK 21/15 Q1013
EGKK,2024-08-16 18:50,EGKK 161850Z 21005KT CAVOK 21/16 Q1013
EGKK,2024-08-16 19:20,EGKK 161920Z 20004KT CAVOK 20/16 Q1013
EGKK,2024-08-16 19:50,EGKK 161950Z 20005KT CAVOK 19/16 Q1014
EGKK,2024-08-16 20:20,EGKK 162020Z 20006KT CAVOK 19/16 Q1014
EGKK,2024-08-16 20:50,EGKK 162050Z 21003KT CAVOK 18/15 Q1014
EGKK,2024-08-16 21:20,EGKK 162120Z 20003KT 9999 FEW048 17/15 Q1014
EGKK,2024-08-16 21:50,EGKK 162150Z 20003KT 9999 FEW049 17/15 Q1014
EGKK,2024-08-16 22:20,EGKK 162220Z 23002KT CAVOK 16/15 Q1014
EGKK,2024-08-16 22:50,EGKK 162250Z 22003KT CAVOK 16/14 Q1014
EGKK,2024-08-16 23:20,EGKK 162320Z 22004KT CAVOK 15/14 Q1014
EGKK,2024-08-16 23:50,EGKK 162350Z 22003KT CAVOK 15/13 Q1014
EGKK,2024-08-17 00:20,EGKK 170020Z 22002KT CAVOK 15/13 Q1014
EGKK,2024-08-17 00:50,EGKK 170050Z 20002KT CAVOK 14/13 Q1014
EGKK,2024-08-17 01:20,EGKK 170120Z 21003KT CAVOK 14/13 Q1014
EGKK,2024-08-17 01:50,EGKK 170150Z VRB02KT CAVOK 14/12 Q1014
EGKK,2024-08-17 02:20,EGKK 170220Z 25003KT CAVOK 13/12 Q1014
EGKK,2024-08-17 02:50,EGKK 170250Z 26003KT CAVOK 12/11 Q1014
EGKK,2024-08-17 03:20,EGKK 170320Z 25004KT CAVOK 13/11 Q1014
EGKK,2024-08-17 03:50,EGKK 170350Z 29004KT CAVOK 11/10 Q1014
EGKK,2024-08-17 04:20,EGKK 170420Z 31005KT CAVOK 13/11 Q1014
EGKK,2024-08-17 04:50,EGKK 170450Z 30004KT CAVOK 13/11 Q1014
EGKK,2024-08-17 05:20,EGKK 170520Z 30004KT 270V340 CAVOK 13/11 Q1014
EGKK,2024-08-17 05:50,EGKK 170550Z 31005KT 270V020 CAVOK 13/11 Q1014
EGKK,2024-08-17 06:20,EGKK 170620Z 30005KT 260V350 CAVOK 13/11 Q1014
EGKK,2024-08-17 06:50,EGKK 170650Z 31005KT 280V340 CAVOK 14/11 Q1014
EGKK,2024-08-17 07:20,EGKK 170720Z 32005KT 260V360 CAVOK 15/11 Q1015
EGKK,2024-08-17 07:50,EGKK 170750Z 34005KT 300V020 CAVOK 16/11 Q1015
EGKK,2024-08-17 08:20,EGKK 170820Z 33005KT 280V060 CAVOK 17/11 Q1015
EGKK,2024-08-17 08:50,EGKK 170850Z 35006KT 320V060 CAVOK 18/11 Q1015
EGKK,2024-08-17 09:20,EGKK 170920Z 33006KT 290V040 CAVOK 19/11 Q1014
EGKK,2024-08-17 09:50,EGKK 170950Z 02005KT 310V080 CAVOK 19/11 Q1014
EGKK,2024-08-17 10:20,EGKK 171020Z 30007KT 260V010 9999 FEW036 20/11 Q1014
EGKK,2024-08-17 10:50,EGKK 171050Z 31005KT 240V040 9999 FEW036 20/11 Q1014
EGKK,2024-08-17 11:20,EGKK 171120Z 28004KT 250V030 9999 FEW033 20/11 Q1014
EGKK,2024-08-17 11:50,EGKK 171150Z 25006KT 200V300 9999 FEW035 21/11 Q1014
EGKK,2024-08-17 12:20,EGKK 171220Z 27006KT 200V340 9999 FEW039 21/10 Q1014
EGKK,2024-08-17 12:50,EGKK 171250Z VRB04KT 9999 FEW036 22/10 Q1014
EGKK,2024-08-17 13:20,EGKK 171320Z 33005KT 260V040 9999 FEW049 22/11 Q1013
EGKK,2024-08-17 13:50,EGKK 171350Z 20004KT 140V250 9999 FEW048 23/10 Q1013
EGKK,2024-08-17 14:20,EGKK 171420Z 25007KT 200V290 9999 FEW048 23/11 Q1013
EGKK,2024-08-17 14:50,EGKK 171450Z 27008KT 240V310 9999 FEW049 23/10 Q1013
EGKK,2024-08-17 15:20,EGKK 171520Z 24006KT 190V290 CAVOK 23/10 Q1012
EGKK,2024-08-17 15:50,EGKK 171550Z 28005KT 230V330 CAVOK 23/10 Q1012
EGKK,2024-08-17 16:20,EGKK 171620Z 28005KT 230V010 CAVOK 22/10 Q1012
EGKK,2024-08-17 16:50,EGKK 171650Z 27007KT 240V310 CAVOK 22/10 Q1012
EGKK,2024-08-17 17:20,EGKK 171720Z 26006KT 240V310 CAVOK 22/09 Q1012
EGKK,2024-08-17 17:50,EGKK 171750Z 29007KT CAVOK 21/10 Q1012
EGKK,2024-08-17 18:20,EGKK 171820Z 30007KT CAVOK 20/09 Q1012
EGKK,2024-08-17 18:50,EGKK 171850Z 29006KT CAVOK 20/09 Q1012
EGKK,2024-08-17 19:20,EGKK 171920Z 29006KT CAVOK 19/08 Q1012
EGKK,2024-08-17 19:50,EGKK 171950Z 30005KT CAVOK 19/09 Q1012
EGKK,2024-08-17 20:20,EGKK 172020Z 30005KT CAVOK 18/09 Q1012
EGKK,2024-08-17 20:50,EGKK 172050Z 29009KT CAVOK 18/09 Q1012
EGKK,2024-08-17 21:20,EGKK 172120Z 31008KT CAVOK 17/10 Q1012
EGKK,2024-08-17 21:50,EGKK 172150Z 30008KT CAVOK 17/10 Q1013
EGKK,2024-08-17 22:20,EGKK 172220Z 30006KT 270V330 CAVOK 16/11 Q1013
EGKK,2024-08-17 22:50,EGKK 172250Z 31004KT 270V010 CAVOK 16/11 Q1013
EGKK,2024-08-17 23:20,EGKK 172320Z 29003KT 250V360 CAVOK 15/11 Q1013
EGKK,2024-08-17 23:50,EGKK 172350Z 26003KT CAVOK 14/11 Q1013
EGKK,2024-08-18 00:20,EGKK 180020Z 25003KT CAVOK 14/11 Q1013
EGKK,2024-08-18 00:50,EGKK 180050Z 28004KT 250V320 CAVOK 14/11 Q1013
EGKK,2024-08-18 01:20,EGKK 180120Z VRB02KT CAVOK 13/11 Q1013
EGKK,2024-08-18 01:50,EGKK 180150Z VRB01KT CAVOK 13/11 Q1013
EGKK,2024-08-18 02:20,EGKK 180220Z VRB02KT CAVOK 13/11 Q1013
EGKK,2024-08-18 02:50,EGKK 180250Z 20002KT CAVOK 13/11 Q1013
EGKK,2024-08-18 03:20,EGKK 180320Z 19003KT CAVOK 12/11 Q1013
EGKK,2024-08-18 03:50,EGKK 180350Z 19002KT CAVOK 12/11 Q1013
EGKK,2024-08-18 04:20,EGKK 180420Z 20003KT CAVOK 12/11 Q1013
EGKK,2024-08-18 04:50,EGKK 180450Z 20002KT CAVOK 13/12 Q1013
EGKK,2024-08-18 05:20,EGKK 180520Z VRB01KT 9999 BKN049 13/12 Q1013
EGKK,2024-08-18 05:50,EGKK 180550Z 19001KT CAVOK 14/12 Q1013
EGKK,2024-08-18 06:20,EGKK 180620Z 18003KT CAVOK 14/12 Q1013
EGKK,2024-08-18 06:50,EGKK 180650Z 22003KT CAVOK 15/13 Q1014
EGKK,2024-08-18 07:20,EGKK 180720Z 27006KT 9999 SCT048 16/13 Q1014
EGKK,2024-08-18 07:50,EGKK 180750Z 28006KT CAVOK 16/12 Q1014
EGKK,2024-08-18 08:20,EGKK 180820Z 27007KT CAVOK 17/12 Q1014
EGKK,2024-08-18 08:50,EGKK 180850Z 27011KT 230V300 9999 FEW020 18/11 Q1014
EGKK,2024-08-18 09:20,EGKK 180920Z 26009KT 220V290 9999 FEW020 18/11 Q1015
EGKK,2024-08-18 09:50,EGKK 180950Z 26009KT 220V320 9999 FEW031 19/11 Q1015
EGKK,2024-08-18 10:20,EGKK 181020Z 28009KT 250V320 9999 SCT035 19/10 Q1015
EGKK,2024-08-18 10:50,EGKK 181050Z 28008KT 240V010 9999 SCT042 20/10 Q1015
EGKK,2024-08-18 11:20,EGKK 181120Z 27009KT 9999 SCT042 20/11 Q1015
EGKK,2024-08-18 11:50,EGKK 181150Z 27010KT 230V310 9999 SCT043 21/10 Q1015
EGKK,2024-08-18 12:20,EGKK 181220Z 25011KT 220V300 9999 FEW043 21/10 Q1015
EGKK,2024-08-18 13:20,EGKK 181320Z 27009KT 220V320 9999 FEW045 22/11 Q1015
EGKK,2024-08-18 13:50,EGKK 181350Z 25009KT 210V300 9999 FEW046 22/11 Q1015
EGKK,2024-08-18 14:20,EGKK 181420Z 26011KT 9999 FEW048 23/10 Q1015
EGKK,2024-08-18 14:50,EGKK 181450Z 27009KT 240V310 CAVOK 23/10 Q1015
EGKK,2024-08-18 15:20,EGKK 181520Z 27008KT 240V310 CAVOK 23/10 Q1015
EGKK,2024-08-18 15:50,EGKK 181550Z 27010KT CAVOK 23/10 Q1015
EGKK,2024-08-18 16:20,EGKK 181620Z 27009KT 240V300 CAVOK 23/10 Q1015
EGKK,2024-08-18 16:50,EGKK 181650Z 28009KT 260V320 CAVOK 22/10 Q1015
EGKK,2024-08-18 17:20,EGKK 181720Z 25010KT CAVOK 22/09 Q1015
EGKK,2024-08-18 17:50,EGKK 181750Z 26010KT CAVOK 21/09 Q1015
EGKK,2024-08-18 18:20,EGKK 181820Z 27009KT CAVOK 21/09 Q1016
EGKK,2024-08-18 18:50,EGKK 181850Z 25009KT CAVOK 19/09 Q1016
EGKK,2024-08-18 19:20,EGKK 181920Z 25008KT CAVOK 18/09 Q1016
EGKK,2024-08-18 19:50,EGKK 181950Z 25005KT CAVOK 17/09 Q1017
EGKK,2024-08-18 20:20,EGKK 182020Z 21003KT 190V270 CAVOK 17/09 Q1017
EGKK,2024-08-18 20:50,EGKK 182050Z 22003KT CAVOK 16/09 Q1017
EGKK,2024-08-18 21:20,EGKK 182120Z 20003KT CAVOK 16/09 Q1018
EGKK,2024-08-18 21:50,EGKK 182150Z 20003KT CAVOK 15/09 Q1018
EGKK,2024-08-18 22:20,EGKK 182220Z 22003KT CAVOK 15/09 Q1018
EGKK,2024-08-18 22:50,EGKK 182250Z 23002KT CAVOK 14/09 Q1018
EGKK,2024-08-18 23:20,EGKK 182320Z 18002KT CAVOK 14/10 Q1018
EGKK,2024-08-18 23:50,EGKK 182350Z VRB02KT CAVOK 13/10 Q1018
EGKK,2024-08-19 00:20,EGKK 190020Z VRB02KT CAVOK 13/10 Q1018
EGKK,2024-08-19 00:50,EGKK 190050Z VRB02KT CAVOK 12/10 Q1018
EGKK,2024-08-19 01:20,EGKK 190120Z VRB02KT CAVOK 12/10 Q1018
EGKK,2024-08-19 01:50,EGKK 190150Z 18001KT CAVOK 12/10 Q1018
EGKK,2024-08-19 02:20,EGKK 190220Z 21001KT CAVOK 11/10 Q1018
EGKK,2024-08-19 02:50,EGKK 190250Z VRB01KT CAVOK 11/10 Q1018
EGKK,2024-08-19 03:20,EGKK 190320Z 23001KT CAVOK 10/10 Q1018
EGKK,2024-08-19 03:50,EGKK 190350Z VRB01KT CAVOK 11/10 Q1018
EGKK,2024-08-19 04:20,EGKK 190420Z VRB02KT CAVOK 10/09 Q1017
EGKK,2024-08-19 04:50,EGKK 190450Z 00000KT CAVOK 10/09 Q1017
EGKK,2024-08-19 05:20,EGKK 190520Z 25001KT 9000 NSC 10/10 Q1018
EGKK,2024-08-19 05:50,EGKK 190550Z 19002KT 9000 NSC 11/10 Q1018
EGKK,2024-08-19 06:20,EGKK 190620Z VRB01KT CAVOK 12/10 Q1018
EGKK,2024-08-19 06:50,EGKK 190650Z 19001KT CAVOK 12/11 Q1018
EGKK,2024-08-19 07:20,EGKK 190720Z VRB01KT CAVOK 15/12 Q1017
EGKK,2024-08-19 07:50,EGKK 190750Z VRB03KT CAVOK 16/12 Q1017
EGKK,2024-08-19 08:20,EGKK 190820Z 22009KT 9999 FEW012 16/13 Q1017
EGKK,2024-08-19 08:50,EGKK 190850Z 21008KT 170V240 9999 FEW012 17/14 Q1017
EGKK,2024-08-19 09:20,EGKK 190920Z 21008KT 9999 FEW014 18/13 Q1017
EGKK,2024-08-19 09:50,EGKK 190950Z 23008KT 190V260 9999 FEW019 19/13 Q1017
EGKK,2024-08-19 10:20,EGKK 191020Z 20009KT 160V230 9999 SCT025 19/12 Q1017
EGKK,2024-08-19 10:50,EGKK 191050Z 24009KT 9999 BKN027 19/12 Q1017
EGKK,2024-08-19 11:20,EGKK 191120Z 21010KT 170V250 9999 BKN027 19/13 Q1017
EGKK,2024-08-19 11:50,EGKK 191150Z 23008KT 190V260 9999 BKN025 19/13 Q1017
EGKK,2024-08-19 12:20,EGKK 191220Z 23009KT 190V270 9999 SCT034 20/13 Q1017
EGKK,2024-08-19 12:50,EGKK 191250Z 22007KT 170V260 9999 BKN029 20/13 Q1016
EGKK,2024-08-19 13:20,EGKK 191320Z 19009KT 150V240 9999 BKN028 21/13 Q1016
EGKK,2024-08-19 13:50,EGKK 191350Z 20007KT 170V240 9999 BKN027 20/13 Q1015
EGKK,2024-08-19 14:20,EGKK 191420Z 21011KT 9999 BKN029 20/13 Q1015
EGKK,2024-08-19 14:50,EGKK 191450Z 21011KT 170V240 9999 BKN028 20/13 Q1015
EGKK,2024-08-19 15:20,EGKK 191520Z 21010KT 170V240 9999 BKN027 19/13 Q1014
EGKK,2024-08-19 15:50,EGKK 191550Z 20009KT 160V250 9999 BKN023 19/14 Q1014
EGKK,2024-08-19 16:20,EGKK 191620Z 21011G21KT 170V240 9999 BKN023 19/14 Q1014
EGKK,2024-08-19 16:50,EGKK 191650Z 21010KT 170V240 9999 BKN021 19/14 Q1014
EGKK,2024-08-19 17:20,EGKK 191720Z 20009KT 170V230 9999 BKN020 19/14 Q1014
EGKK,2024-08-19 17:50,EGKK 191750Z 21009KT 9999 SCT020 19/14 Q1013
EGKK,2024-08-19 18:20,EGKK 191820Z 21011KT 9999 FEW022 18/14 Q1013
EGKK,2024-08-19 18:50,EGKK 191850Z 20008KT 9999 FEW023 18/14 Q1013
EGKK,2024-08-19 19:20,COR EGKK 191920Z 20008KT 9999 -RA NSC 18/14 Q1013
EGKK,2024-08-19 19:50,EGKK 191950Z 19005KT 150V220 CAVOK 17/15 Q1013
EGKK,2024-08-19 20:20,EGKK 192020Z 18005KT 140V210 CAVOK 17/15 Q1013
EGKK,2024-08-19 20:50,EGKK 192050Z 19005KT CAVOK 17/15 Q1013
EGKK,2024-08-19 21:20,EGKK 192120Z 19005KT 140V220 9999 -RA BKN049 17/15 Q1012
EGKK,2024-08-19 21:50,EGKK 192150Z 19006KT 9999 BKN044 17/15 Q1012
EGKK,2024-08-19 22:20,EGKK 192220Z 19006KT 9999 BKN040 17/15 Q1012
EGKK,2024-08-19 22:50,EGKK 192250Z 18006KT 150V220 9999 BKN039 18/15 Q1012
EGKK,2024-08-19 23:20,EGKK 192320Z 20007KT 9999 SCT039 18/15 Q1011
EGKK,2024-08-19 23:50,EGKK 192350Z 19007KT 9999 FEW037 18/15 Q1011
EGKK,2024-08-20 00:20,EGKK 200020Z 20007KT 9999 BKN032 18/15 Q1011
EGKK,2024-08-20 00:50,EGKK 200050Z 20007KT 9999 FEW018 BKN025 18/15 Q1010
EGKK,2024-08-20 01:20,EGKK 200120Z 20005KT 160V240 9999 FEW017 BKN025 18/16 Q1010
EGKK,2024-08-20 01:50,EGKK 200150Z 21006KT 160V250 9999 BKN014 18/16 Q1010
EGKK,2024-08-20 02:20,EGKK 200220Z 20007KT 170V230 9999 BKN010 18/16 Q1010
EGKK,2024-08-20 02:50,EGKK 200250Z 21008KT 9000 BKN007 18/17 Q1009
EGKK,2024-08-20 03:20,EGKK 200320Z 20007KT 4500 -DZ BKN006 17/17 Q1009
EGKK,2024-08-20 03:50,EGKK 200350Z 21007KT 170V240 5000 -DZ BKN005 18/17 Q1009
EGKK,2024-08-20 04:20,EGKK 200420Z 21008KT 190V270 6000 BKN005 18/17 Q1009
EGKK,2024-08-20 04:50,EGKK 200450Z 22007KT 180V240 8000 BKN005 18/18 Q1009
EGKK,2024-08-20 05:20,EGKK 200520Z 22006KT 9999 BKN006 18/18 Q1009
EGKK,2024-08-20 05:50,EGKK 200550Z 22007KT 9999 BKN006 18/18 Q1009
EGKK,2024-08-20 06:20,EGKK 200620Z 20006KT 8000 -DZ BKN008 19/18 Q1008
EGKK,2024-08-20 06:50,EGKK 200650Z 22007KT 9999 FEW007 SCT012 18/18 Q1008
EGKK,2024-08-20 07:20,EGKK 200720Z 24009KT 9999 FEW012 SCT017 18/16 Q1009
EGKK,2024-08-20 07:50,EGKK 200750Z 22009KT 9999 BKN015 18/16 Q1009
EGKK,2024-08-20 08:20,EGKK 200820Z 23008KT 180V250 9999 BKN012 18/16 Q1009
EGKK,2024-08-20 08:50,EGKK 200850Z 22008KT 9999 SCT016 19/15 Q1009
EGKK,2024-08-20 09:20,COR EGKK 200920Z 23009KT 9999 SCT018 20/15 Q1009
EGKK,2024-08-20 09:50,EGKK 200950Z 24011KT 9999 SCT023 20/14 Q1009
EGKK,2024-08-20 10:20,EGKK 201020Z 25011KT 210V270 9999 SCT024 21/14 Q1009
EGKK,2024-08-20 10:50,EGKK 201050Z 24011KT 210V280 9999 SCT029 22/14 Q1009
EGKK,2024-08-20 11:20,EGKK 201120Z 25010KT 9999 SCT031 22/14 Q1009
EGKK,2024-08-20 11:50,EGKK 201150Z 24010KT 9999 SCT032 21/14 Q1009
EGKK,2024-08-20 12:20,EGKK 201220Z 24010KT 9999 SCT033 22/14 Q1009
EGKK,2024-08-20 12:50,EGKK 201250Z 26012KT 230V290 9999 FEW026 SCT033 21/15 Q1009
EGKK,2024-08-20 13:20,EGKK 201320Z 26014KT 230V290 9999 FEW026 SCT033 22/13 Q1009
EGKK,2024-08-20 13:50,EGKK 201350Z 25012KT 220V290 9999 FEW033 22/12 Q1009
EGKK,2024-08-20 14:20,EGKK 201420Z 28015KT 9999 SCT041 22/10 Q1009
EGKK,2024-08-20 14:50,EGKK 201450Z 27016KT 9999 SCT047 22/09 Q1010
EGKK,2024-08-20 15:20,EGKK 201520Z 27015KT CAVOK 22/08 Q1010
EGKK,2024-08-20 15:50,EGKK 201550Z 27015KT CAVOK 22/07 Q1010
EGKK,2024-08-20 16:20,EGKK 201620Z 29015KT CAVOK 21/07 Q1010
EGKK,2024-08-20 16:50,EGKK 201650Z 28016KT CAVOK 21/07 Q1010
EGKK,2024-08-20 17:20,EGKK 201720Z 27017KT CAVOK 20/06 Q1011
EGKK,2024-08-20 17:50,EGKK 201750Z 27016KT CAVOK 20/05 Q1011
EGKK,2024-08-20 18:20,EGKK 201820Z 27014KT CAVOK 19/06 Q1012
EGKK,2024-08-20 18:50,EGKK 201850Z 26014KT CAVOK 18/05 Q1012
EGKK,2024-08-20 19:20,EGKK 201920Z 26009KT CAVOK 16/06 Q1013
EGKK,2024-08-20 19:50,EGKK 201950Z 26009KT CAVOK 16/07 Q1013
EGKK,2024-08-20 20:20,EGKK 202020Z 26009KT CAVOK 15/07 Q1014
EGKK,2024-08-20 20:50,EGKK 202050Z 26009KT CAVOK 15/08 Q1014
EGKK,2024-08-20 21:20,EGKK 202120Z 26010KT CAVOK 14/08 Q1015
EGKK,2024-08-20 21:50,EGKK 202150Z 25008KT CAVOK 14/09 Q1015
EGKK,2024-08-20 22:20,EGKK 202220Z 26009KT CAVOK 13/09 Q1015
EGKK,2024-08-20 22:50,EGKK 202250Z 25008KT CAVOK 13/09 Q1015
EGKK,2024-08-20 23:20,EGKK 202320Z 25008KT CAVOK 13/09 Q1016
EGKK,2024-08-20 23:50,EGKK 202350Z 25007KT CAVOK 13/10 Q1016
EGKK,2024-08-21 00:20,EGKK 210020Z 23004KT 200V270 CAVOK 13/10 Q1016
EGKK,2024-08-21 00:50,EGKK 210050Z 24006KT CAVOK 12/10 Q1016
EGKK,2024-08-21 01:20,EGKK 210120Z 24007KT CAVOK 13/10 Q1016
EGKK,2024-08-21 01:50,EGKK 210150Z 23005KT CAVOK 12/10 Q1017
EGKK,2024-08-21 02:20,EGKK 210220Z 23004KT CAVOK 12/09 Q1017
EGKK,2024-08-21 02:50,EGKK 210250Z 00000KT CAVOK 11/09 Q1017
EGKK,2024-08-21 03:20,EGKK 210320Z 22004KT CAVOK 11/10 Q1017
EGKK,2024-08-21 03:50,EGKK 210350Z 22004KT CAVOK 11/10 Q1017
EGKK,2024-08-21 04:20,EGKK 210420Z 24003KT 210V270 CAVOK 11/10 Q1017
EGKK,2024-08-21 04:50,EGKK 210450Z 22006KT CAVOK 11/09 Q1017
EGKK,2024-08-21 05:20,EGKK 210520Z 22005KT CAVOK 11/10 Q1018
EGKK,2024-08-21 05:50,EGKK 210550Z 23005KT CAVOK 11/10 Q1018
EGKK,2024-08-21 06:20,EGKK 210620Z 25006KT CAVOK 12/10 Q1018
EGKK,2024-08-21 06:50,EGKK 210650Z 26007KT CAVOK 13/11 Q1018
EGKK,2024-08-21 07:20,EGKK 210720Z 24008KT CAVOK 14/10 Q1019
EGKK,2024-08-21 07:50,EGKK 210750Z 25009KT CAVOK 15/10 Q1019
EGKK,2024-08-21 08:20,EGKK 210820Z 25009KT CAVOK 16/10 Q1019
EGKK,2024-08-21 08:50,EGKK 210850Z 24009KT 210V280 9999 FEW022 16/10 Q1019
EGKK,2024-08-21 09:20,EGKK 210920Z 25011KT 9999 FEW032 18/08 Q1019
EGKK,2024-08-21 09:50,EGKK 210950Z 26012KT 230V300 9999 FEW036 18/09 Q1019
EGKK,2024-08-21 10:20,EGKK 211020Z 23009KT 200V280 9999 SCT038 18/09 Q1019
EGKK,2024-08-21 10:50,EGKK 211050Z 25010KT 220V280 9999 SCT038 19/09 Q1019
